transaction_id,account_id,transaction_type,amount,transaction_date,method
457,1343,Withdrawal,102553.92,09-07-2025 19:31,UPI
458,1054,Withdrawal,32653.16,22-01-2024 04:19,UPI
459,902,Deposit,64004.25,25-06-2024 04:04,NEFT
460,1210,Withdrawal,32745.44,14-08-2025 02:16,IMPS
461,1078,Withdrawal,83960.85,16-07-2024 07:44,IMPS
462,1284,Deposit,58042.25,11-06-2025 05:19,UPI
463,15,Transfer,38843.59,07-03-2025 08:19,NEFT
464,616,Deposit,119792.62,22-09-2024 09:53,NEFT
465,201,Transfer,64589.11,11-05-2024 01:21,IMPS
466,1436,Transfer,159995.45,16-10-2023 03:22,IMPS
467,1136,Transfer,139623.71,16-06-2025 05:36,IMPS
468,536,Deposit,106930.62,01-06-2025 19:25,IMPS
469,336,Deposit,2678.24,23-05-2025 13:32,IMPS
470,265,Withdrawal,155783.69,12-03-2025 03:49,Cash
471,1012,Withdrawal,184189.38,06-06-2024 22:04,NEFT
472,1326,Deposit,43653.45,05-03-2024 05:34,NEFT
473,925,Deposit,159041.84,15-07-2024 05:49,UPI
474,741,Withdrawal,92152.22,09-01-2024 09:01,UPI
475,342,Deposit,163787.06,25-05-2024 22:58,UPI
476,1083,Withdrawal,69707.16,04-12-2023 03:10,IMPS
477,505,Deposit,163426.04,04-08-2025 00:40,IMPS
478,1080,Deposit,142007.99,09-02-2025 12:56,UPI
479,298,Transfer,162933.36,26-02-2025 21:34,NEFT
480,1058,Deposit,171377.36,22-01-2024 09:31,NEFT
481,1080,Transfer,45392.23,01-03-2024 18:03,NEFT
482,1399,Deposit,26130.63,29-12-2023 00:51,UPI
483,1294,Withdrawal,138194.55,19-11-2023 20:43,UPI
484,122,Deposit,3859.4,23-06-2025 07:15,Cash
485,362,Withdrawal,8599.14,11-06-2024 13:03,UPI
486,1280,Deposit,158631.73,11-04-2024 09:33,UPI
487,269,Withdrawal,23872.55,17-12-2023 23:11,IMPS
488,269,Deposit,13342.85,30-01-2025 21:29,UPI
489,982,Deposit,156495.93,14-11-2023 18:06,NEFT
490,959,Transfer,180244.86,21-12-2023 07:45,NEFT
491,1105,Transfer,70371.58,26-12-2024 20:28,UPI
492,558,Deposit,169187.72,04-07-2025 10:44,IMPS
493,1286,Transfer,69632.52,07-09-2025 20:08,NEFT
494,613,Transfer,156182.35,23-08-2025 22:39,NEFT
495,425,Transfer,114090.05,15-10-2023 02:50,UPI
496,1227,Transfer,152672.48,02-02-2025 07:05,NEFT
497,1346,Transfer,38390.35,08-01-2024 22:31,IMPS
498,1479,Deposit,180341.89,15-10-2023 16:48,UPI
499,589,Transfer,19827.28,14-07-2024 15:37,NEFT
500,239,Transfer,170274.23,03-10-2023 03:02,Cash
501,924,Withdrawal,139656.77,07-10-2024 19:04,NEFT
502,404,Withdrawal,134737.79,12-12-2023 17:10,UPI
503,593,Deposit,166964.96,03-04-2024 15:22,Cash
504,1018,Withdrawal,42933.37,18-04-2025 13:57,NEFT
505,602,Withdrawal,22657.81,01-08-2024 09:12,IMPS
506,1248,Deposit,93233.75,09-02-2025 16:52,NEFT
507,877,Withdrawal,152478.51,20-12-2024 00:09,IMPS
508,492,Transfer,144455.1,29-02-2024 12:12,UPI
509,882,Withdrawal,98793.19,04-11-2023 02:39,Cash
510,1466,Withdrawal,91443.46,25-05-2025 03:06,IMPS
511,1132,Transfer,195238.19,19-10-2023 19:14,Cash
512,192,Deposit,110827.79,30-06-2024 03:01,IMPS
513,269,Withdrawal,37838.12,31-07-2025 18:27,UPI
514,245,Withdrawal,187822.49,02-01-2024 00:21,IMPS
515,468,Deposit,2655.89,08-02-2024 06:02,Cash
516,302,Transfer,21123.86,21-11-2023 16:29,Cash
517,278,Transfer,131743.8,01-03-2025 08:09,UPI
518,935,Deposit,28759.18,21-05-2024 08:47,Cash
519,252,Transfer,118152.39,16-04-2024 19:00,UPI
520,1414,Transfer,185065.53,29-01-2024 11:25,NEFT
521,630,Deposit,72805.63,07-02-2025 11:04,NEFT
522,18,Withdrawal,40132.67,26-07-2025 16:39,Cash
523,1161,Deposit,46650.64,18-08-2024 07:58,Cash
524,59,Transfer,99872.11,25-05-2025 05:16,IMPS
525,257,Transfer,188650.69,13-09-2025 12:11,IMPS
526,565,Withdrawal,133368.73,29-08-2024 03:13,Cash
527,1347,Withdrawal,102331.76,13-02-2025 02:21,NEFT
528,951,Withdrawal,21696.53,31-03-2024 22:04,IMPS
529,1207,Withdrawal,99505.03,27-04-2025 07:48,NEFT
530,1076,Deposit,20010.72,01-05-2025 20:59,UPI
531,1178,Deposit,99677.17,04-07-2024 01:17,UPI
532,1083,Deposit,76588.33,19-06-2025 04:09,IMPS
533,1404,Deposit,60620.25,26-02-2024 14:32,UPI
534,755,Deposit,132250.01,02-12-2024 12:21,Cash
535,279,Withdrawal,40466.16,17-04-2024 08:43,Cash
536,567,Withdrawal,101008.47,25-02-2025 08:40,IMPS
537,1043,Transfer,109369.34,07-01-2024 20:03,UPI
538,737,Withdrawal,176037.12,26-05-2024 13:09,UPI
539,234,Withdrawal,90078.09,18-05-2025 01:22,Cash
540,1090,Withdrawal,91985.28,18-08-2024 18:56,UPI
541,276,Deposit,111377.64,26-12-2023 06:37,IMPS
542,13,Transfer,32912.43,29-12-2023 04:59,Cash
543,408,Deposit,62560.69,01-07-2025 18:27,Cash
544,10,Withdrawal,152825.83,07-08-2024 02:08,Cash
545,4,Transfer,110801.4,17-12-2023 12:53,Cash
546,551,Withdrawal,112494.86,09-03-2025 12:19,NEFT
547,307,Transfer,11241.85,23-05-2024 23:46,IMPS
548,913,Withdrawal,118249.92,24-02-2025 01:00,Cash
549,1104,Transfer,135329.91,09-05-2025 21:30,IMPS
550,994,Withdrawal,12378.65,18-01-2025 14:41,UPI
551,782,Deposit,167403.14,10-12-2024 13:03,IMPS
552,352,Transfer,116835,01-04-2025 19:37,IMPS
553,235,Withdrawal,19560.27,10-01-2025 19:05,IMPS
554,903,Withdrawal,82444.73,22-05-2024 18:11,UPI
555,1289,Transfer,48921.35,20-04-2024 22:51,NEFT
556,819,Transfer,62488.7,16-04-2025 16:20,UPI
557,460,Transfer,13193.5,12-01-2024 04:04,IMPS
558,1118,Deposit,67585.09,09-08-2024 23:40,UPI
559,40,Transfer,65290.76,31-05-2025 09:06,Cash
560,772,Transfer,172687.37,22-03-2025 05:14,Cash
561,137,Withdrawal,4178.41,29-11-2023 08:44,Cash
562,902,Transfer,4545.07,11-11-2024 20:30,IMPS
563,1289,Withdrawal,114113.67,24-04-2024 21:30,IMPS
564,741,Transfer,19635.36,16-07-2025 03:18,Cash
565,1104,Deposit,138203.71,27-06-2025 12:09,NEFT
566,102,Withdrawal,99396.61,06-06-2024 00:34,IMPS
567,1285,Deposit,123004.09,25-05-2024 11:26,IMPS
568,1235,Withdrawal,40431.55,04-03-2024 23:24,UPI
569,1363,Transfer,42894.61,29-08-2024 19:03,IMPS
570,1383,Deposit,59534.32,08-05-2025 22:02,Cash
571,1318,Deposit,124952,17-05-2025 07:11,UPI
572,257,Transfer,168852.96,06-08-2025 00:17,UPI
573,807,Transfer,67433.93,27-05-2024 03:27,UPI
574,1067,Transfer,160257.02,12-11-2024 22:10,Cash
575,427,Withdrawal,42026.86,21-01-2024 22:06,UPI
576,1039,Transfer,164765.42,31-07-2024 23:13,IMPS
577,1342,Withdrawal,132724.99,08-11-2024 18:29,IMPS
578,1342,Deposit,82921.42,31-12-2023 23:19,IMPS
579,688,Transfer,103122.31,05-04-2025 05:54,NEFT
580,1287,Deposit,125606,03-02-2025 03:11,NEFT
581,781,Transfer,99890.81,21-01-2025 11:31,Cash
582,1221,Withdrawal,187438.87,06-07-2024 13:03,Cash
583,347,Transfer,145350.35,09-11-2023 18:08,UPI
584,1163,Transfer,40209.54,11-11-2024 19:00,Cash
585,969,Deposit,48150.75,15-12-2023 19:51,IMPS
586,1311,Withdrawal,82111.03,20-04-2024 14:57,UPI
587,46,Transfer,40791.25,16-07-2025 12:33,Cash
588,56,Withdrawal,164759.77,11-01-2025 12:26,NEFT
589,1499,Withdrawal,137402.3,18-12-2024 01:01,NEFT
590,401,Withdrawal,47772.84,19-06-2025 17:40,NEFT
591,757,Deposit,5638.06,16-07-2025 23:27,IMPS
592,1399,Withdrawal,97127.93,15-02-2025 08:50,Cash
593,772,Withdrawal,129419.72,22-05-2024 15:36,UPI
594,622,Deposit,31955.76,18-10-2023 12:30,NEFT
595,509,Deposit,51753.53,13-02-2024 06:01,IMPS
596,128,Transfer,110186.15,05-06-2025 18:57,UPI
597,29,Transfer,97219.81,19-02-2024 21:04,UPI
598,396,Deposit,171930.84,05-01-2024 21:02,UPI
599,1272,Withdrawal,120359.79,22-02-2024 11:30,UPI
600,311,Withdrawal,179364.97,19-06-2024 22:00,UPI
601,511,Withdrawal,188638.11,28-11-2024 08:07,NEFT
602,1412,Deposit,22475.28,07-07-2024 20:38,UPI
603,418,Transfer,132877.01,27-12-2024 20:30,IMPS
604,936,Withdrawal,176924.52,20-03-2024 18:29,NEFT
605,1357,Transfer,24543.14,26-06-2025 07:11,IMPS
606,546,Withdrawal,166483.6,20-06-2024 06:52,Cash
607,239,Transfer,148817.4,25-10-2024 04:11,Cash
608,791,Deposit,28941.15,06-11-2023 14:24,NEFT
609,1187,Deposit,193987.7,15-03-2025 22:01,Cash
610,534,Withdrawal,50935.75,02-03-2024 08:01,UPI
611,815,Withdrawal,106740.65,25-02-2025 06:36,UPI
612,808,Withdrawal,109194.43,18-04-2025 10:18,Cash
613,873,Transfer,49344.7,17-09-2025 18:38,IMPS
614,226,Deposit,72663.3,24-01-2025 08:46,IMPS
615,1433,Withdrawal,4312.73,08-06-2024 23:34,UPI
616,430,Transfer,132478.46,04-08-2025 11:02,UPI
617,206,Transfer,183499.71,05-02-2025 23:51,NEFT
618,248,Withdrawal,110590.31,04-02-2024 06:12,IMPS
619,462,Transfer,191700.87,22-10-2024 16:40,IMPS
620,1446,Transfer,24498.55,30-10-2024 09:00,NEFT
621,1070,Withdrawal,77755.36,17-10-2023 15:15,Cash
622,862,Withdrawal,60247.54,11-06-2024 03:50,NEFT
623,1099,Withdrawal,42156.26,15-10-2023 21:28,NEFT
624,46,Withdrawal,126307.41,12-09-2025 10:08,Cash
625,1455,Deposit,54879.9,11-06-2025 01:35,UPI
626,15,Withdrawal,94271.15,13-10-2024 06:15,Cash
627,117,Withdrawal,143505.46,26-05-2024 16:40,UPI
628,592,Deposit,139726.59,29-10-2023 12:41,UPI
629,1291,Withdrawal,84232.02,02-08-2025 02:26,IMPS
630,1345,Withdrawal,139072.5,14-10-2024 05:18,UPI
631,442,Transfer,128354.34,02-04-2025 07:42,Cash
632,287,Transfer,27304.84,22-02-2025 03:50,Cash
633,948,Deposit,125696.43,23-10-2024 01:56,IMPS
634,1201,Transfer,16538.19,01-12-2023 12:10,NEFT
635,721,Deposit,103321.54,22-12-2024 05:19,NEFT
636,1184,Transfer,137182.1,10-03-2025 01:29,IMPS
637,996,Withdrawal,95725.26,09-08-2025 14:32,NEFT
638,685,Withdrawal,34778.46,16-08-2025 18:13,IMPS
639,1319,Withdrawal,39812.88,25-01-2025 19:39,Cash
640,1030,Withdrawal,36459.66,23-06-2025 00:55,Cash
641,466,Transfer,44974.98,08-09-2024 11:38,UPI
642,183,Transfer,129456.63,12-06-2025 22:53,NEFT
643,1473,Deposit,194828.1,06-03-2024 15:45,NEFT
644,1045,Withdrawal,140282.1,30-06-2024 07:20,NEFT
645,916,Deposit,80266.88,12-04-2024 11:53,Cash
646,851,Transfer,52105.54,28-05-2025 11:19,UPI
647,1434,Withdrawal,34107.56,29-05-2025 16:35,UPI
648,559,Deposit,143744.83,23-06-2025 22:38,Cash
649,334,Withdrawal,165468.76,10-05-2024 00:36,Cash
650,707,Deposit,44974.34,01-09-2025 13:22,NEFT
651,474,Deposit,189215.86,04-01-2024 06:41,IMPS
652,1055,Withdrawal,149313.96,28-06-2024 07:10,Cash
653,452,Deposit,86318.59,11-02-2024 14:10,NEFT
654,503,Transfer,43191.76,29-04-2024 00:03,IMPS
655,248,Transfer,135470.01,23-03-2025 17:55,Cash
656,802,Deposit,81763.97,21-03-2025 19:05,NEFT
657,759,Deposit,58109.57,25-09-2024 19:15,IMPS
658,727,Deposit,123574.28,10-10-2024 13:04,NEFT
659,898,Withdrawal,116622.33,07-10-2024 16:24,Cash
660,1284,Deposit,2163.02,02-10-2024 20:12,NEFT
661,237,Withdrawal,194882.4,07-04-2024 17:31,Cash
662,470,Transfer,42522.31,02-05-2024 17:04,Cash
663,832,Transfer,84715.86,20-05-2025 21:25,IMPS
664,1061,Deposit,19146.36,30-08-2025 18:05,UPI
665,1351,Deposit,66639.22,23-04-2024 13:04,NEFT
666,492,Withdrawal,181654.48,06-12-2024 08:44,UPI
667,1208,Deposit,50806.01,23-07-2024 10:57,Cash
668,1030,Withdrawal,195507.02,16-04-2024 14:37,IMPS
669,324,Deposit,193614.76,02-06-2025 02:26,UPI
670,1038,Transfer,35956.51,23-12-2024 07:15,NEFT
671,871,Transfer,98618.68,01-04-2024 15:33,IMPS
672,41,Withdrawal,26470.71,20-10-2023 11:33,IMPS
673,1238,Transfer,106131.72,18-05-2024 21:39,NEFT
674,106,Withdrawal,23456.73,20-08-2024 21:36,UPI
675,106,Deposit,99892.2,30-04-2024 09:50,IMPS
676,985,Transfer,72182.38,11-06-2025 17:45,Cash
677,1424,Withdrawal,180568.26,04-11-2023 04:44,IMPS
678,908,Transfer,165934.88,01-11-2023 01:02,IMPS
679,891,Transfer,62670.76,26-08-2024 19:42,NEFT
680,396,Withdrawal,147400.16,30-09-2023 21:31,Cash
681,1260,Deposit,111179.37,20-07-2024 08:39,Cash
682,966,Deposit,37865.1,08-12-2024 13:03,UPI
683,1108,Deposit,36709.95,10-11-2024 09:43,Cash
684,1148,Withdrawal,32794.64,02-08-2025 19:47,Cash
685,13,Withdrawal,23293.21,25-10-2024 01:32,Cash
686,1461,Deposit,88359.79,10-09-2025 18:27,Cash
687,1397,Withdrawal,98648.41,07-01-2024 13:07,NEFT
688,772,Deposit,69985.9,23-07-2024 04:33,NEFT
689,295,Withdrawal,36212.93,12-05-2024 07:48,NEFT
690,1232,Transfer,101796.68,21-11-2024 11:37,IMPS
691,320,Transfer,178189.81,26-08-2024 12:47,NEFT
692,1425,Transfer,199601.11,30-12-2023 22:13,UPI
693,1108,Transfer,153392.84,22-04-2025 05:45,NEFT
694,193,Withdrawal,184090.6,26-02-2025 18:37,NEFT
695,944,Withdrawal,135414.01,13-09-2024 11:07,IMPS
696,828,Deposit,56927.82,02-07-2024 23:30,UPI
697,1353,Withdrawal,74774.31,11-06-2025 08:20,UPI
698,389,Withdrawal,30839.72,03-07-2024 15:23,UPI
699,503,Withdrawal,166156.78,08-06-2025 07:37,Cash
700,912,Withdrawal,125708.51,03-03-2024 14:34,IMPS
701,243,Transfer,131635.46,14-10-2024 00:55,IMPS
702,1126,Deposit,131268.93,17-09-2024 11:21,Cash
703,19,Withdrawal,189488.94,28-12-2024 06:24,NEFT
704,1034,Deposit,172669.44,19-03-2024 02:58,IMPS
705,849,Withdrawal,159649.58,25-05-2025 23:34,UPI
706,1095,Transfer,190384.85,12-08-2025 06:48,Cash
707,584,Deposit,79831.81,18-06-2025 14:35,NEFT
708,805,Deposit,193013.36,04-12-2024 00:24,Cash
709,589,Deposit,4200.36,23-06-2024 06:09,NEFT
710,797,Deposit,77761.73,25-08-2025 16:16,Cash
711,367,Withdrawal,129468.88,11-02-2025 05:38,NEFT
712,284,Deposit,59779.48,27-07-2025 06:21,Cash
713,1465,Transfer,161290,06-05-2024 13:53,IMPS
714,685,Transfer,120742.37,12-02-2025 12:09,IMPS
715,1430,Transfer,19312.69,09-06-2025 23:26,IMPS
716,913,Transfer,40054.26,15-07-2024 03:53,Cash
717,292,Withdrawal,95340.29,10-10-2023 05:00,Cash
718,137,Deposit,151322.48,19-12-2024 19:32,IMPS
719,1497,Transfer,37352.53,11-12-2023 07:54,Cash
720,898,Deposit,8183.57,10-01-2024 15:37,IMPS
721,344,Withdrawal,135320.36,27-12-2023 08:03,NEFT
722,205,Withdrawal,105503.01,11-10-2023 07:52,UPI
723,1123,Withdrawal,93697.01,12-08-2025 06:32,UPI
724,895,Withdrawal,60148.61,12-07-2025 14:02,NEFT
725,442,Transfer,180590.43,08-04-2024 13:07,NEFT
726,1471,Transfer,85603.59,13-10-2023 01:13,UPI
727,136,Transfer,15398.85,21-09-2024 11:23,UPI
728,917,Transfer,21615.67,24-01-2024 04:51,Cash
729,1191,Withdrawal,18987.42,22-07-2025 21:17,IMPS
730,718,Withdrawal,51046.55,30-06-2024 02:39,UPI
731,910,Transfer,3352.11,07-04-2024 20:40,Cash
732,323,Deposit,157256.8,14-06-2025 03:25,Cash
733,1493,Deposit,16749.78,25-06-2024 06:27,IMPS
734,828,Withdrawal,117482.96,14-04-2025 00:35,Cash
735,886,Transfer,90044.59,25-02-2024 00:18,IMPS
736,636,Withdrawal,193347.25,04-01-2025 12:53,NEFT
737,275,Deposit,37098.97,27-08-2024 01:21,IMPS
738,1253,Transfer,21355.5,27-10-2023 22:30,UPI
739,579,Deposit,79047.28,05-12-2023 00:59,UPI
740,11,Deposit,131194.61,03-05-2025 01:48,Cash
741,1276,Transfer,81077.81,26-08-2024 08:08,Cash
742,550,Withdrawal,123738.02,10-11-2023 01:58,IMPS
743,1187,Transfer,134793.25,12-12-2024 14:04,Cash
744,1322,Withdrawal,17618.26,02-07-2025 19:28,NEFT
745,770,Deposit,38241.34,13-01-2025 10:13,UPI
746,554,Transfer,194107.02,18-07-2025 18:59,UPI
747,881,Deposit,96275.33,17-06-2025 14:04,NEFT
748,776,Transfer,48431.87,14-03-2024 23:51,NEFT
749,746,Deposit,60253.48,11-01-2024 21:51,Cash
750,1423,Deposit,94850.42,09-07-2025 10:47,UPI
751,104,Deposit,33304.49,27-01-2025 04:51,NEFT
752,806,Transfer,140549.36,23-04-2025 08:55,Cash
753,193,Withdrawal,4023.59,07-04-2024 13:03,Cash
754,1202,Transfer,48601.67,22-09-2024 05:01,IMPS
755,52,Transfer,165907.21,18-10-2023 06:35,Cash
756,1090,Deposit,66836.63,31-08-2024 04:05,UPI
757,248,Transfer,169541.14,04-12-2024 22:40,Cash
758,156,Withdrawal,169738.39,13-01-2024 10:55,IMPS
759,1133,Deposit,97550.55,28-07-2024 14:22,Cash
760,263,Transfer,118248.75,07-01-2024 19:48,Cash
761,1364,Deposit,142886.64,30-06-2024 04:40,UPI
762,299,Withdrawal,115323.03,24-02-2025 07:35,UPI
763,1259,Withdrawal,178586.15,21-09-2025 18:10,Cash
764,501,Withdrawal,23476.45,17-08-2025 13:21,IMPS
765,24,Withdrawal,139533.14,01-06-2025 20:39,UPI
766,959,Deposit,57673.36,14-12-2023 00:43,NEFT
767,868,Withdrawal,68835.09,26-03-2025 00:18,NEFT
768,1435,Transfer,44018.5,28-09-2024 13:41,IMPS
769,383,Transfer,170705.41,11-05-2024 13:06,Cash
770,428,Deposit,176646.36,27-02-2024 11:31,Cash
771,2,Withdrawal,166632.84,29-12-2023 17:41,IMPS
772,205,Withdrawal,159971.04,09-03-2025 16:23,NEFT
773,674,Transfer,41521,26-07-2024 08:22,UPI
774,161,Transfer,96629.66,17-05-2025 04:48,NEFT
775,472,Deposit,31347.19,07-11-2023 05:28,Cash
776,946,Deposit,158717.14,11-03-2024 03:39,Cash
777,172,Withdrawal,47020.31,04-01-2024 10:10,UPI
778,164,Deposit,71821.47,08-07-2024 20:46,IMPS
779,337,Withdrawal,135417.88,08-11-2023 17:44,NEFT
780,1094,Transfer,6490.8,09-02-2025 06:59,UPI
781,765,Withdrawal,86181.03,26-06-2025 02:36,NEFT
782,1229,Deposit,112440.09,21-03-2024 15:55,Cash
783,1458,Withdrawal,198733.2,28-04-2025 07:13,IMPS
784,186,Deposit,154041.97,05-03-2025 14:42,IMPS
785,94,Deposit,170696.29,15-03-2025 01:08,UPI
786,273,Transfer,10179.37,19-05-2025 15:15,Cash
787,1417,Withdrawal,192533.16,21-12-2024 02:49,UPI
788,1082,Deposit,156352.31,11-05-2024 22:23,UPI
789,659,Transfer,8489.69,02-04-2024 14:44,UPI
790,153,Deposit,126022.23,28-02-2025 15:11,NEFT
791,1404,Withdrawal,31490.81,29-01-2025 01:22,IMPS
792,166,Transfer,88359.43,31-12-2024 05:08,Cash
793,1239,Transfer,174111.49,23-10-2024 02:35,NEFT
794,1485,Transfer,72811.01,18-09-2025 22:03,NEFT
795,1305,Deposit,169734.16,09-11-2024 16:47,Cash
796,987,Withdrawal,153866.94,12-04-2024 00:53,UPI
797,1495,Deposit,166979.19,18-04-2024 20:34,Cash
798,326,Withdrawal,57422.98,21-09-2025 13:36,NEFT
799,812,Deposit,53276.52,22-01-2024 04:17,Cash
800,388,Withdrawal,125925.14,15-09-2024 08:52,NEFT
801,92,Deposit,150665.93,29-11-2024 14:52,Cash
802,657,Deposit,27685.07,12-12-2024 08:32,Cash
803,367,Withdrawal,183612.21,27-06-2024 19:13,Cash
804,422,Transfer,158942.01,22-01-2024 18:04,IMPS
805,90,Deposit,88571.48,09-03-2025 17:09,UPI
806,197,Transfer,161268.75,11-09-2025 07:50,UPI
807,1436,Deposit,67726.9,30-03-2024 17:15,Cash
808,973,Deposit,86871.05,21-08-2024 02:06,Cash
809,21,Deposit,132069.22,03-12-2023 15:54,NEFT
810,1407,Transfer,11656.18,26-05-2025 21:57,IMPS
811,101,Withdrawal,80460.36,16-07-2025 06:00,IMPS
812,792,Transfer,148565.23,16-10-2024 00:12,IMPS
813,307,Deposit,165418.01,26-12-2024 14:06,NEFT
814,1322,Transfer,80847.22,31-08-2025 04:54,NEFT
815,1384,Transfer,124909.5,16-04-2024 15:35,Cash
816,1402,Transfer,69115.6,09-12-2024 19:02,Cash
817,654,Deposit,176206.84,10-08-2024 19:17,UPI
818,913,Deposit,107532.96,09-04-2025 23:05,Cash
819,758,Transfer,143804.22,15-04-2024 01:42,NEFT
820,865,Transfer,198385.6,11-06-2024 04:58,IMPS
821,1160,Deposit,18654.63,12-09-2025 17:34,IMPS
822,923,Transfer,68207.71,05-06-2025 07:08,NEFT
823,1374,Deposit,5675.46,19-05-2024 00:54,IMPS
824,1033,Deposit,166462.57,05-01-2025 15:48,IMPS
825,140,Transfer,84606.9,19-03-2025 18:56,UPI
826,1381,Transfer,12083.15,27-04-2025 11:25,IMPS
827,373,Withdrawal,125435.21,19-08-2025 23:02,IMPS
828,773,Deposit,9641.8,25-06-2024 08:37,UPI
829,882,Withdrawal,59662.43,29-03-2025 13:55,UPI
830,807,Withdrawal,67862.16,20-01-2025 04:04,NEFT
831,525,Transfer,197801.12,25-06-2024 02:56,NEFT
832,615,Withdrawal,59910.4,09-07-2025 16:40,NEFT
833,620,Transfer,75595.38,12-09-2024 15:26,NEFT
834,576,Deposit,65636.61,15-04-2025 12:08,NEFT
835,911,Withdrawal,90916.49,21-10-2024 23:43,NEFT
836,246,Transfer,85195.86,04-08-2025 10:08,Cash
837,1410,Deposit,18540.5,23-12-2023 05:06,Cash
838,174,Deposit,95302.99,05-02-2024 17:44,Cash
839,918,Deposit,73921.91,06-09-2024 14:09,Cash
840,616,Transfer,111837.79,09-04-2025 08:42,Cash
841,119,Withdrawal,116902.33,21-02-2024 01:48,Cash
842,1119,Withdrawal,137834.67,09-04-2025 18:13,Cash
843,167,Transfer,194657.17,17-12-2023 22:42,NEFT
844,217,Deposit,101206.6,11-10-2024 01:34,Cash
845,595,Transfer,91596.79,28-03-2025 07:38,UPI
846,1001,Transfer,42607.24,03-08-2025 01:14,Cash
847,554,Deposit,149324.61,04-05-2024 17:57,IMPS
848,1213,Deposit,120359.88,06-03-2025 02:56,Cash
849,189,Deposit,24261.2,11-04-2025 11:50,IMPS
850,416,Deposit,104603.22,25-07-2025 13:46,UPI
851,1296,Withdrawal,61054.43,16-02-2025 19:07,IMPS
852,126,Withdrawal,58866.86,07-06-2025 07:16,UPI
853,77,Deposit,28513.75,13-01-2024 18:26,Cash
854,479,Deposit,187370.45,30-08-2024 11:05,IMPS
855,410,Withdrawal,43194.73,12-04-2025 15:11,Cash
856,1164,Deposit,24553.35,15-12-2023 19:55,IMPS
857,1352,Deposit,174098.26,08-11-2024 02:00,Cash
858,1347,Withdrawal,114654.51,19-03-2024 16:14,Cash
859,291,Withdrawal,156291.73,05-01-2024 05:18,Cash
860,913,Transfer,166753.32,15-07-2025 08:26,NEFT
861,1161,Deposit,101002.3,14-01-2024 19:23,Cash
862,1171,Withdrawal,133477.43,16-09-2025 20:43,NEFT
863,1020,Transfer,65110.74,07-03-2025 11:01,Cash
864,253,Withdrawal,46641.17,28-04-2024 12:08,Cash
865,1329,Withdrawal,108244.79,24-08-2025 22:03,Cash
866,556,Transfer,55547.28,12-10-2023 12:23,UPI
867,152,Deposit,141471,27-01-2024 11:54,IMPS
868,708,Transfer,129067.42,07-03-2024 18:57,UPI
869,1074,Deposit,191038.15,01-01-2025 22:25,UPI
870,61,Transfer,104398.58,04-03-2024 05:02,Cash
871,975,Transfer,179383.17,26-07-2024 06:26,UPI
872,8,Transfer,187242.74,25-07-2025 01:17,NEFT
873,276,Deposit,55065.01,22-02-2025 03:59,NEFT
874,898,Deposit,165955.14,03-09-2025 05:35,Cash
875,27,Deposit,161403.51,02-01-2024 14:16,IMPS
876,381,Withdrawal,117819.72,27-09-2024 16:40,Cash
877,782,Deposit,68057.32,21-07-2024 02:00,NEFT
878,215,Withdrawal,4908.98,12-12-2023 15:20,IMPS
879,1370,Withdrawal,51509.84,16-09-2024 17:19,UPI
880,172,Deposit,108401.68,06-08-2024 13:03,IMPS
881,128,Deposit,36615.52,06-09-2025 06:12,UPI
882,68,Deposit,61428.16,18-06-2025 16:57,Cash
883,400,Transfer,33921.29,21-04-2024 07:58,IMPS
884,830,Deposit,5531.52,28-03-2025 23:42,UPI
885,211,Withdrawal,78048.95,17-10-2023 17:51,IMPS
886,1042,Deposit,82623.28,11-05-2025 10:45,IMPS
887,523,Withdrawal,75165.08,22-02-2025 16:10,UPI
888,894,Deposit,40591.64,26-04-2024 02:35,NEFT
889,729,Withdrawal,101773.39,25-10-2023 12:56,Cash
890,899,Deposit,53930.58,27-04-2024 04:32,IMPS
891,1241,Withdrawal,110668.9,11-04-2025 21:33,UPI
892,985,Withdrawal,5878.4,10-09-2025 01:26,NEFT
893,215,Deposit,53905.03,22-07-2024 14:50,UPI
894,370,Deposit,152619.36,11-06-2024 09:18,NEFT
895,145,Withdrawal,113692.3,20-02-2025 16:55,Cash
896,1110,Deposit,169270.94,04-07-2024 20:46,NEFT
897,1490,Deposit,74723.71,10-12-2023 06:14,NEFT
898,490,Deposit,107553.37,25-11-2023 20:49,Cash
899,403,Transfer,90403.23,29-01-2024 00:37,UPI
900,1275,Withdrawal,192226.78,26-11-2024 05:14,IMPS
901,99,Transfer,194419.15,13-07-2024 13:22,UPI
902,1213,Deposit,186708.01,21-03-2024 20:54,Cash
903,593,Withdrawal,119613.76,20-10-2024 02:21,Cash
904,1051,Withdrawal,168503.49,24-11-2023 20:19,NEFT
905,871,Transfer,168152.77,28-12-2023 11:46,IMPS
906,1281,Deposit,32367.12,06-10-2023 11:43,UPI
907,122,Withdrawal,18034.05,22-06-2024 03:39,UPI
908,693,Deposit,145042.25,29-09-2023 05:16,IMPS
909,787,Withdrawal,42248.95,21-09-2025 11:36,IMPS
910,812,Transfer,189087.15,07-01-2024 15:44,IMPS
911,724,Transfer,90598.34,26-03-2025 13:07,NEFT
912,925,Transfer,196606.09,30-07-2025 10:52,IMPS
913,1201,Deposit,92013.89,10-06-2025 03:04,IMPS
914,904,Deposit,182812.25,04-01-2024 01:58,NEFT
